,overs,runs,wickets,total,difference
32,6.2,44.0,1.0,168.0,124.0
31,6.3,44.0,1.0,168.0,124.0
30,6.4,44.0,1.0,168.0,124.0
29,6.5,44.0,1.0,168.0,124.0
1,6.6,44.0,1.0,168.0,124.0
3,7.1,44.0,1.0,168.0,124.0
0,7.2,45.0,1.0,168.0,123.0
66,7.3,46.0,1.0,168.0,122.0
33,7.4,46.0,2.0,168.0,122.0
34,7.5,46.0,2.0,168.0,122.0
74,7.6,46.0,2.0,168.0,122.0
52,8.1,47.0,2.0,168.0,121.0
54,8.2,48.0,2.0,168.0,120.0
53,8.3,49.0,2.0,168.0,119.0
56,8.4,50.0,2.0,168.0,118.0
55,8.5,51.0,2.0,168.0,117.0
58,8.6,52.0,2.0,168.0,116.0
57,8.7,53.0,2.0,168.0,115.0
63,9.1,53.0,2.0,168.0,115.0
64,9.2,54.0,2.0,168.0,114.0
65,9.3,55.0,2.0,168.0,113.0
60,9.4,56.0,2.0,168.0,112.0
61,9.5,56.0,2.0,168.0,112.0
62,9.6,56.0,2.0,168.0,112.0
80,0.1,0.0,0.0,177.0,177.0
82,0.2,4.0,0.0,177.0,173.0
81,0.3,8.0,0.0,177.0,169.0
84,0.4,11.0,0.0,177.0,166.0
83,0.5,15.0,0.0,177.0,162.0
85,0.6,16.0,0.0,177.0,161.0
77,1.1,17.0,0.0,177.0,160.0
78,1.2,18.0,0.0,177.0,159.0
79,1.3,18.0,0.0,177.0,159.0
74,1.4,19.0,0.0,177.0,158.0
75,1.5,19.0,0.0,177.0,158.0
76,1.6,20.0,0.0,177.0,157.0
8,10.1,72.0,2.0,177.0,105.0
10,10.2,76.0,2.0,177.0,101.0
9,10.3,77.0,2.0,177.0,100.0
12,10.4,78.0,2.0,177.0,99.0
11,10.5,79.0,2.0,177.0,98.0
13,10.6,83.0,2.0,177.0,94.0
103,11.1,83.0,3.0,177.0,94.0
104,11.2,84.0,3.0,177.0,93.0
105,11.3,88.0,3.0,177.0,89.0
100,11.4,89.0,3.0,177.0,88.0
101,11.5,90.0,3.0,177.0,87.0
102,11.6,94.0,3.0,177.0,83.0
2,12.1,94.0,3.0,177.0,83.0
26,12.2,95.0,3.0,177.0,82.0
22,12.3,96.0,3.0,177.0,81.0
7,12.4,97.0,3.0,177.0,80.0
46,12.5,98.0,3.0,177.0,79.0
5,12.6,99.0,3.0,177.0,78.0
91,13.1,100.0,3.0,177.0,77.0
89,13.2,101.0,3.0,177.0,76.0
90,13.3,102.0,3.0,177.0,75.0
87,13.4,108.0,3.0,177.0,69.0
88,13.5,110.0,3.0,177.0,67.0
86,13.6,111.0,3.0,177.0,66.0
24,14.1,112.0,3.0,177.0,65.0
27,14.2,112.0,3.0,177.0,65.0
25,14.3,113.0,3.0,177.0,64.0
20,14.4,117.0,3.0,177.0,60.0
21,14.5,118.0,3.0,177.0,59.0
23,14.6,122.0,3.0,177.0,55.0
116,15.1,123.0,3.0,177.0,54.0
117,15.2,124.0,3.0,177.0,53.0
118,15.3,128.0,3.0,177.0,49.0
119,15.4,134.0,3.0,177.0,43.0
66,15.5,140.0,3.0,177.0,37.0
121,15.6,141.0,3.0,177.0,36.0
19,16.1,142.0,3.0,177.0,35.0
18,16.2,143.0,3.0,177.0,34.0
17,16.3,144.0,3.0,177.0,33.0
16,16.4,145.0,3.0,177.0,32.0
15,16.5,151.0,3.0,177.0,26.0
14,16.6,151.0,3.0,177.0,26.0
108,17.1,157.0,3.0,177.0,20.0
106,17.2,158.0,3.0,177.0,19.0
107,17.3,158.0,4.0,177.0,19.0
111,17.4,159.0,4.0,177.0,18.0
112,17.5,160.0,4.0,177.0,17.0
109,17.6,161.0,4.0,177.0,16.0
110,17.7,162.0,4.0,177.0,15.0
68,18.1,162.0,4.0,177.0,15.0
70,18.2,163.0,4.0,177.0,14.0
69,18.3,165.0,4.0,177.0,12.0
72,18.4,166.0,4.0,177.0,11.0
71,18.5,167.0,4.0,177.0,10.0
73,18.6,168.0,4.0,177.0,9.0
50,19.1,169.0,4.0,177.0,8.0
67,19.2,171.0,4.0,177.0,6.0
57,19.3,172.0,4.0,177.0,5.0
47,19.4,175.0,4.0,177.0,2.0
48,19.5,176.0,4.0,177.0,1.0
49,19.6,177.0,4.0,177.0,0.0
42,2.1,21.0,0.0,177.0,156.0
41,2.2,21.0,0.0,177.0,156.0
40,2.3,22.0,0.0,177.0,155.0
45,2.4,23.0,0.0,177.0,154.0
44,2.5,23.0,0.0,177.0,154.0
43,2.6,29.0,0.0,177.0,148.0
39,3.1,30.0,0.0,177.0,147.0
37,3.2,31.0,0.0,177.0,146.0
38,3.3,32.0,0.0,177.0,145.0
35,3.4,33.0,0.0,177.0,144.0
36,3.5,39.0,0.0,177.0,138.0
34,3.6,39.0,1.0,177.0,138.0
96,4.1,43.0,1.0,177.0,134.0
99,4.2,44.0,1.0,177.0,133.0
98,4.3,44.0,1.0,177.0,133.0
93,4.4,44.0,1.0,177.0,133.0
92,4.5,48.0,1.0,177.0,129.0
95,4.6,48.0,1.0,177.0,129.0
113,5.1,48.0,1.0,177.0,129.0
94,5.2,49.0,1.0,177.0,128.0
114,5.3,49.0,1.0,177.0,128.0
115,5.4,49.0,1.0,177.0,128.0
97,5.5,50.0,1.0,177.0,127.0
120,5.6,50.0,2.0,177.0,127.0
6,6.1,51.0,2.0,177.0,126.0
31,6.2,51.0,2.0,177.0,126.0
4,6.3,51.0,2.0,177.0,126.0
29,6.4,52.0,2.0,177.0,125.0
28,6.5,53.0,2.0,177.0,124.0
1,6.6,53.0,2.0,177.0,124.0
3,7.1,54.0,2.0,177.0,123.0
0,7.2,54.0,2.0,177.0,123.0
65,7.3,55.0,2.0,177.0,122.0
32,7.4,56.0,2.0,177.0,121.0
33,7.5,57.0,2.0,177.0,120.0
30,7.6,58.0,2.0,177.0,119.0
51,8.1,58.0,2.0,177.0,119.0
53,8.2,64.0,2.0,177.0,113.0
52,8.3,64.0,2.0,177.0,113.0
55,8.4,64.0,2.0,177.0,113.0
54,8.5,64.0,2.0,177.0,113.0
56,8.6,64.0,2.0,177.0,113.0
62,9.1,65.0,2.0,177.0,112.0
63,9.2,66.0,2.0,177.0,111.0
64,9.3,68.0,2.0,177.0,109.0
58,9.4,68.0,2.0,177.0,109.0
59,9.5,69.0,2.0,177.0,108.0
60,9.6,71.0,2.0,177.0,106.0
61,9.7,71.0,2.0,177.0,106.0
83,0.1,1.0,0.0,207.0,206.0
85,0.2,1.0,0.0,207.0,206.0
84,0.3,1.0,0.0,207.0,206.0
87,0.4,1.0,0.0,207.0,206.0
86,0.5,1.0,0.0,207.0,206.0
88,0.6,1.0,0.0,207.0,206.0
80,1.1,1.0,0.0,207.0,206.0
81,1.2,2.0,0.0,207.0,205.0
82,1.3,3.0,0.0,207.0,204.0
77,1.4,3.0,0.0,207.0,204.0
78,1.5,4.0,0.0,207.0,203.0
79,1.6,8.0,0.0,207.0,199.0
9,10.1,89.0,0.0,207.0,118.0
11,10.2,95.0,0.0,207.0,112.0
10,10.3,96.0,0.0,207.0,111.0
13,10.4,97.0,0.0,207.0,110.0
12,10.5,101.0,0.0,207.0,106.0
15,10.6,107.0,0.0,207.0,100.0
14,10.7,111.0,0.0,207.0,96.0
106,11.1,115.0,0.0,207.0,92.0
107,11.2,115.0,0.0,207.0,92.0
108,11.3,115.0,0.0,207.0,92.0
103,11.4,116.0,0.0,207.0,91.0
104,11.5,118.0,0.0,207.0,89.0
105,11.6,122.0,0.0,207.0,85.0
2,12.1,123.0,0.0,207.0,84.0
29,12.2,124.0,0.0,207.0,83.0
24,12.3,125.0,0.0,207.0,82.0
36,12.4,127.0,0.0,207.0,80.0
49,12.5,128.0,0.0,207.0,79.0
5,12.6,130.0,0.0,207.0,77.0
4,12.7,134.0,0.0,207.0,73.0
8,12.8,135.0,0.0,207.0,72.0
94,13.1,135.0,1.0,207.0,72.0
92,13.2,135.0,1.0,207.0,72.0
93,13.3,135.0,1.0,207.0,72.0
90,13.4,135.0,1.0,207.0,72.0
91,13.5,135.0,1.0,207.0,72.0
89,13.6,136.0,1.0,207.0,71.0
27,14.1,136.0,1.0,207.0,71.0
30,14.2,137.0,1.0,207.0,70.0
28,14.3,138.0,1.0,207.0,69.0
22,14.4,139.0,1.0,207.0,68.0
23,14.5,143.0,1.0,207.0,64.0
26,14.6,149.0,1.0,207.0,58.0
25,14.7,153.0,1.0,207.0,54.0
118,15.1,153.0,2.0,207.0,54.0
119,15.2,154.0,2.0,207.0,53.0
120,15.3,154.0,3.0,207.0,53.0
121,15.4,155.0,3.0,207.0,52.0
68,15.5,156.0,3.0,207.0,51.0
123,15.6,157.0,3.0,207.0,50.0
21,16.1,157.0,3.0,207.0,50.0
20,16.2,163.0,3.0,207.0,44.0
19,16.3,164.0,3.0,207.0,43.0
18,16.4,168.0,3.0,207.0,39.0
17,16.5,169.0,3.0,207.0,38.0
16,16.6,175.0,3.0,207.0,32.0
111,17.1,179.0,3.0,207.0,28.0
109,17.2,185.0,3.0,207.0,22.0
110,17.3,191.0,3.0,207.0,16.0
113,17.4,191.0,3.0,207.0,16.0
114,17.5,191.0,3.0,207.0,16.0
112,17.6,195.0,3.0,207.0,12.0
70,18.1,195.0,4.0,207.0,12.0
72,18.2,195.0,5.0,207.0,12.0
71,18.3,195.0,5.0,207.0,12.0
74,18.4,196.0,5.0,207.0,11.0
73,18.5,196.0,5.0,207.0,11.0
76,18.6,197.0,5.0,207.0,10.0
53,19.1,201.0,5.0,207.0,6.0
69,19.2,202.0,5.0,207.0,5.0
60,19.3,205.0,5.0,207.0,2.0
50,19.4,206.0,5.0,207.0,1.0
51,19.5,207.0,5.0,207.0,0.0
52,19.6,207.0,5.0,207.0,0.0
45,2.1,12.0,0.0,207.0,195.0
44,2.2,16.0,0.0,207.0,191.0
43,2.3,16.0,0.0,207.0,191.0
48,2.4,18.0,0.0,207.0,189.0
47,2.5,22.0,0.0,207.0,185.0
46,2.6,23.0,0.0,207.0,184.0
42,3.1,24.0,0.0,207.0,183.0
40,3.2,25.0,0.0,207.0,182.0
41,3.3,25.0,0.0,207.0,182.0
38,3.4,29.0,0.0,207.0,178.0
39,3.5,30.0,0.0,207.0,177.0
37,3.6,34.0,0.0,207.0,173.0
99,4.1,35.0,0.0,207.0,172.0
102,4.2,36.0,0.0,207.0,171.0
101,4.3,40.0,0.0,207.0,167.0
96,4.4,40.0,0.0,207.0,167.0
95,4.5,40.0,0.0,207.0,167.0
98,4.6,40.0,0.0,207.0,167.0
115,5.1,41.0,0.0,207.0,166.0
97,5.2,41.0,0.0,207.0,166.0
116,5.3,42.0,0.0,207.0,165.0
117,5.4,46.0,0.0,207.0,161.0
100,5.5,52.0,0.0,207.0,155.0
122,5.6,54.0,0.0,207.0,153.0
124,5.7,54.0,0.0,207.0,153.0
6,6.1,54.0,0.0,207.0,153.0
34,6.2,55.0,0.0,207.0,152.0
33,6.3,56.0,0.0,207.0,151.0
32,6.4,60.0,0.0,207.0,147.0
31,6.5,62.0,0.0,207.0,145.0
1,6.6,63.0,0.0,207.0,144.0
3,7.1,64.0,0.0,207.0,143.0
0,7.2,65.0,0.0,207.0,142.0
67,7.3,65.0,0.0,207.0,142.0
35,7.4,65.0,0.0,207.0,142.0
7,7.5,69.0,0.0,207.0,138.0
75,7.6,70.0,0.0,207.0,137.0
54,8.1,76.0,0.0,207.0,131.0
56,8.2,76.0,0.0,207.0,131.0
55,8.3,77.0,0.0,207.0,130.0
58,8.4,77.0,0.0,207.0,130.0
57,8.5,81.0,0.0,207.0,126.0
59,8.6,82.0,0.0,207.0,125.0
64,9.1,82.0,0.0,207.0,125.0
65,9.2,83.0,0.0,207.0,124.0
66,9.3,85.0,0.0,207.0,122.0
61,9.4,85.0,0.0,207.0,122.0
62,9.5,86.0,0.0,207.0,121.0
63,9.6,88.0,0.0,207.0,119.0
83,0.1,1.0,0.0,156.0,155.0
85,0.2,2.0,0.0,156.0,154.0
84,0.3,2.0,0.0,156.0,154.0
87,0.4,6.0,0.0,156.0,150.0
86,0.5,6.0,0.0,156.0,150.0
89,0.6,7.0,0.0,156.0,149.0
88,0.7,8.0,0.0,156.0,148.0
78,0.8,8.0,0.0,156.0,148.0
77,0.9,9.0,0.0,156.0,147.0
80,1.1,13.0,0.0,156.0,143.0
81,1.2,13.0,0.0,156.0,143.0
82,1.3,14.0,0.0,156.0,142.0
50,1.4,18.0,0.0,156.0,138.0
51,1.5,20.0,0.0,156.0,136.0
79,1.6,20.0,0.0,156.0,136.0
8,10.1,78.0,1.0,156.0,78.0
10,10.2,84.0,1.0,156.0,72.0
9,10.3,90.0,1.0,156.0,66.0
12,10.4,91.0,1.0,156.0,65.0
11,10.5,92.0,1.0,156.0,64.0
13,10.6,92.0,1.0,156.0,64.0
107,11.1,94.0,1.0,156.0,62.0
108,11.2,94.0,1.0,156.0,62.0
109,11.3,95.0,1.0,156.0,61.0
104,11.4,96.0,1.0,156.0,60.0
105,11.5,97.0,1.0,156.0,59.0
106,11.6,97.0,2.0,156.0,59.0
2,12.1,98.0,2.0,156.0,58.0
26,12.2,98.0,2.0,156.0,58.0
22,12.3,100.0,2.0,156.0,56.0
7,12.4,100.0,2.0,156.0,56.0
49,12.5,101.0,2.0,156.0,55.0
5,12.6,105.0,2.0,156.0,51.0
95,13.1,106.0,2.0,156.0,50.0
93,13.2,106.0,2.0,156.0,50.0
94,13.3,107.0,2.0,156.0,49.0
91,13.4,111.0,2.0,156.0,45.0
92,13.5,112.0,2.0,156.0,44.0
90,13.6,113.0,2.0,156.0,43.0
24,14.1,114.0,2.0,156.0,42.0
27,14.2,115.0,2.0,156.0,41.0
25,14.3,116.0,2.0,156.0,40.0
20,14.4,118.0,2.0,156.0,38.0
21,14.5,119.0,2.0,156.0,37.0
23,14.6,121.0,2.0,156.0,35.0
119,15.1,123.0,2.0,156.0,33.0
120,15.2,127.0,2.0,156.0,29.0
121,15.3,127.0,2.0,156.0,29.0
122,15.4,127.0,2.0,156.0,29.0
69,15.5,127.0,3.0,156.0,29.0
124,15.6,129.0,3.0,156.0,27.0
19,16.1,129.0,3.0,156.0,27.0
18,16.2,130.0,3.0,156.0,26.0
17,16.3,131.0,3.0,156.0,25.0
16,16.4,133.0,3.0,156.0,23.0
15,16.5,133.0,4.0,156.0,23.0
14,16.6,137.0,4.0,156.0,19.0
112,17.1,138.0,4.0,156.0,18.0
110,17.2,138.0,5.0,156.0,18.0
111,17.3,138.0,5.0,156.0,18.0
114,17.4,138.0,6.0,156.0,18.0
115,17.5,138.0,6.0,156.0,18.0
113,17.6,139.0,6.0,156.0,17.0
71,18.1,143.0,6.0,156.0,13.0
73,18.2,144.0,6.0,156.0,12.0
72,18.3,148.0,6.0,156.0,8.0
75,18.4,148.0,7.0,156.0,8.0
74,18.5,148.0,7.0,156.0,8.0
76,18.6,149.0,7.0,156.0,7.0
53,19.1,151.0,7.0,156.0,5.0
70,19.2,151.0,7.0,156.0,5.0
60,19.3,152.0,7.0,156.0,4.0
47,19.4,154.0,7.0,156.0,2.0
48,19.5,154.0,8.0,156.0,2.0
52,19.6,156.0,8.0,156.0,0.0
42,2.1,22.0,0.0,156.0,134.0
41,2.2,22.0,0.0,156.0,134.0
40,2.3,23.0,0.0,156.0,133.0
46,2.4,24.0,0.0,156.0,132.0
45,2.5,24.0,0.0,156.0,132.0
44,2.6,25.0,0.0,156.0,131.0
43,2.7,25.0,0.0,156.0,131.0
39,3.1,29.0,0.0,156.0,127.0
37,3.2,29.0,0.0,156.0,127.0
38,3.3,29.0,0.0,156.0,127.0
35,3.4,30.0,0.0,156.0,126.0
36,3.5,30.0,0.0,156.0,126.0
34,3.6,30.0,0.0,156.0,126.0
100,4.1,31.0,0.0,156.0,125.0
103,4.2,32.0,0.0,156.0,124.0
102,4.3,32.0,0.0,156.0,124.0
97,4.4,38.0,0.0,156.0,118.0
96,4.5,38.0,0.0,156.0,118.0
99,4.6,38.0,0.0,156.0,118.0
116,5.1,38.0,0.0,156.0,118.0
98,5.2,38.0,0.0,156.0,118.0
117,5.3,39.0,0.0,156.0,117.0
118,5.4,43.0,0.0,156.0,113.0
101,5.5,43.0,0.0,156.0,113.0
123,5.6,43.0,0.0,156.0,113.0
6,6.1,47.0,0.0,156.0,109.0
31,6.2,48.0,0.0,156.0,108.0
4,6.3,49.0,0.0,156.0,107.0
29,6.4,50.0,0.0,156.0,106.0
28,6.5,50.0,0.0,156.0,106.0
1,6.6,51.0,0.0,156.0,105.0
3,7.1,52.0,0.0,156.0,104.0
0,7.2,58.0,0.0,156.0,98.0
68,7.3,62.0,0.0,156.0,94.0
32,7.4,66.0,0.0,156.0,90.0
33,7.5,67.0,0.0,156.0,89.0
30,7.6,68.0,0.0,156.0,88.0
54,8.1,68.0,1.0,156.0,88.0
56,8.2,69.0,1.0,156.0,87.0
55,8.3,70.0,1.0,156.0,86.0
58,8.4,71.0,1.0,156.0,85.0
57,8.5,71.0,1.0,156.0,85.0
59,8.6,72.0,1.0,156.0,84.0
65,9.1,73.0,1.0,156.0,83.0
66,9.2,73.0,1.0,156.0,83.0
67,9.3,74.0,1.0,156.0,82.0
61,9.4,75.0,1.0,156.0,81.0
62,9.5,76.0,1.0,156.0,80.0
63,9.6,77.0,1.0,156.0,79.0
64,9.7,77.0,1.0,156.0,79.0
82,0.1,4.0,0.0,190.0,186.0
84,0.2,4.0,0.0,190.0,186.0
83,0.3,4.0,0.0,190.0,186.0
86,0.4,6.0,0.0,190.0,184.0
85,0.5,7.0,0.0,190.0,183.0
87,0.6,11.0,0.0,190.0,179.0
79,1.1,11.0,0.0,190.0,179.0
80,1.2,11.0,0.0,190.0,179.0
81,1.3,11.0,0.0,190.0,179.0
76,1.4,12.0,0.0,190.0,178.0
77,1.5,13.0,0.0,190.0,177.0
78,1.6,13.0,0.0,190.0,177.0
8,10.1,91.0,0.0,190.0,99.0
10,10.2,95.0,0.0,190.0,95.0
9,10.3,95.0,1.0,190.0,95.0
12,10.4,95.0,1.0,190.0,95.0
11,10.5,96.0,1.0,190.0,94.0
13,10.6,96.0,1.0,190.0,94.0
105,11.1,97.0,1.0,190.0,93.0
106,11.2,99.0,1.0,190.0,91.0
107,11.3,100.0,1.0,190.0,90.0
102,11.4,101.0,1.0,190.0,89.0
103,11.5,107.0,1.0,190.0,83.0
104,11.6,107.0,1.0,190.0,83.0
2,12.1,108.0,1.0,190.0,82.0
1,12.2,109.0,1.0,190.0,81.0
23,12.3,110.0,1.0,190.0,80.0
7,12.4,114.0,1.0,190.0,76.0
49,12.5,115.0,1.0,190.0,75.0
5,12.6,116.0,1.0,190.0,74.0
93,13.1,117.0,1.0,190.0,73.0
91,13.2,117.0,1.0,190.0,73.0
92,13.3,119.0,1.0,190.0,71.0
89,13.4,120.0,1.0,190.0,70.0
90,13.5,121.0,1.0,190.0,69.0
88,13.6,121.0,1.0,190.0,69.0
25,14.1,125.0,1.0,190.0,65.0
28,14.2,126.0,1.0,190.0,64.0
26,14.3,127.0,1.0,190.0,63.0
21,14.4,127.0,1.0,190.0,63.0
22,14.5,128.0,1.0,190.0,62.0
24,14.6,134.0,1.0,190.0,56.0
118,15.1,135.0,1.0,190.0,55.0
119,15.2,136.0,1.0,190.0,54.0
120,15.3,137.0,1.0,190.0,53.0
121,15.4,143.0,1.0,190.0,47.0
68,15.5,144.0,1.0,190.0,46.0
123,15.6,144.0,1.0,190.0,46.0
19,16.1,145.0,1.0,190.0,45.0
18,16.2,146.0,1.0,190.0,44.0
17,16.3,152.0,1.0,190.0,38.0
16,16.4,153.0,1.0,190.0,37.0
15,16.5,159.0,1.0,190.0,31.0
14,16.6,160.0,1.0,190.0,30.0
110,17.1,161.0,1.0,190.0,29.0
108,17.2,162.0,1.0,190.0,28.0
109,17.3,164.0,1.0,190.0,26.0
113,17.4,165.0,1.0,190.0,25.0
114,17.5,166.0,1.0,190.0,24.0
111,17.6,166.0,1.0,190.0,24.0
20,17.7,167.0,1.0,190.0,23.0
70,18.1,168.0,1.0,190.0,22.0
72,18.2,174.0,1.0,190.0,16.0
71,18.3,175.0,1.0,190.0,15.0
74,18.4,175.0,2.0,190.0,15.0
73,18.5,181.0,2.0,190.0,9.0
75,18.6,181.0,2.0,190.0,9.0
54,19.1,182.0,2.0,190.0,8.0
69,19.2,182.0,3.0,190.0,8.0
61,19.3,188.0,3.0,190.0,2.0
50,19.4,189.0,3.0,190.0,1.0
51,19.5,190.0,3.0,190.0,0.0
52,19.6,190.0,4.0,190.0,0.0
44,2.1,17.0,0.0,190.0,173.0
43,2.2,21.0,0.0,190.0,169.0
42,2.3,22.0,0.0,190.0,168.0
48,2.4,22.0,0.0,190.0,168.0
47,2.5,22.0,0.0,190.0,168.0
46,2.6,23.0,0.0,190.0,167.0
45,2.7,23.0,0.0,190.0,167.0
41,3.1,24.0,0.0,190.0,166.0
39,3.2,25.0,0.0,190.0,165.0
40,3.3,25.0,0.0,190.0,165.0
37,3.4,29.0,0.0,190.0,161.0
38,3.5,30.0,0.0,190.0,160.0
35,3.6,31.0,0.0,190.0,159.0
36,3.7,33.0,0.0,190.0,157.0
112,3.8,33.0,0.0,190.0,157.0
98,4.1,33.0,0.0,190.0,157.0
101,4.2,34.0,0.0,190.0,156.0
100,4.3,38.0,0.0,190.0,152.0
95,4.4,38.0,0.0,190.0,152.0
94,4.5,38.0,0.0,190.0,152.0
97,4.6,40.0,0.0,190.0,150.0
115,5.1,40.0,0.0,190.0,150.0
96,5.2,40.0,0.0,190.0,150.0
116,5.3,41.0,0.0,190.0,149.0
117,5.4,45.0,0.0,190.0,145.0
99,5.5,46.0,0.0,190.0,144.0
122,5.6,46.0,0.0,190.0,144.0
6,6.1,46.0,0.0,190.0,144.0
32,6.2,50.0,0.0,190.0,140.0
4,6.3,50.0,0.0,190.0,140.0
30,6.4,50.0,0.0,190.0,140.0
29,6.5,51.0,0.0,190.0,139.0
53,6.6,55.0,0.0,190.0,135.0
3,7.1,59.0,0.0,190.0,131.0
0,7.2,59.0,0.0,190.0,131.0
27,7.3,60.0,0.0,190.0,130.0
33,7.4,64.0,0.0,190.0,126.0
34,7.5,64.0,0.0,190.0,126.0
31,7.6,65.0,0.0,190.0,125.0
55,8.1,65.0,0.0,190.0,125.0
57,8.2,69.0,0.0,190.0,121.0
56,8.3,73.0,0.0,190.0,117.0
59,8.4,73.0,0.0,190.0,117.0
58,8.5,73.0,0.0,190.0,117.0
60,8.6,73.0,0.0,190.0,117.0
65,9.1,79.0,0.0,190.0,111.0
66,9.2,80.0,0.0,190.0,110.0
67,9.3,80.0,0.0,190.0,110.0
62,9.4,84.0,0.0,190.0,106.0
63,9.5,86.0,0.0,190.0,104.0
64,9.6,87.0,0.0,190.0,103.0
81,0.1,4.0,0.0,152.0,148.0
83,0.2,5.0,0.0,152.0,147.0
82,0.3,5.0,0.0,152.0,147.0
85,0.4,5.0,0.0,152.0,147.0
84,0.5,5.0,0.0,152.0,147.0
86,0.6,7.0,0.0,152.0,145.0
78,1.1,8.0,0.0,152.0,144.0
79,1.2,12.0,0.0,152.0,140.0
80,1.3,12.0,0.0,152.0,140.0
75,1.4,13.0,0.0,152.0,139.0
76,1.5,13.0,0.0,152.0,139.0
77,1.6,13.0,1.0,152.0,139.0
8,10.1,74.0,2.0,152.0,78.0
10,10.2,80.0,2.0,152.0,72.0
9,10.3,81.0,2.0,152.0,71.0
12,10.4,83.0,2.0,152.0,69.0
11,10.5,84.0,2.0,152.0,68.0
13,10.6,88.0,2.0,152.0,64.0
104,11.1,90.0,2.0,152.0,62.0
105,11.2,91.0,2.0,152.0,61.0
106,11.3,92.0,2.0,152.0,60.0
101,11.4,93.0,2.0,152.0,59.0
102,11.5,94.0,2.0,152.0,58.0
103,11.6,95.0,2.0,152.0,57.0
2,12.1,95.0,2.0,152.0,57.0
26,12.2,95.0,2.0,152.0,57.0
47,12.3,95.0,2.0,152.0,57.0
33,12.4,97.0,2.0,152.0,55.0
46,12.5,97.0,2.0,152.0,55.0
5,12.6,99.0,2.0,152.0,53.0
92,13.1,99.0,3.0,152.0,53.0
90,13.2,100.0,3.0,152.0,52.0
91,13.3,101.0,3.0,152.0,51.0
88,13.4,101.0,3.0,152.0,51.0
89,13.5,102.0,3.0,152.0,50.0
87,13.6,102.0,3.0,152.0,50.0
24,14.1,103.0,3.0,152.0,49.0
27,14.2,104.0,3.0,152.0,48.0
25,14.3,104.0,4.0,152.0,48.0
20,14.4,105.0,4.0,152.0,47.0
21,14.5,105.0,4.0,152.0,47.0
23,14.6,105.0,4.0,152.0,47.0
117,15.1,106.0,4.0,152.0,46.0
118,15.2,106.0,4.0,152.0,46.0
119,15.3,107.0,4.0,152.0,45.0
120,15.4,113.0,4.0,152.0,39.0
66,15.5,113.0,4.0,152.0,39.0
122,15.6,114.0,4.0,152.0,38.0
19,16.1,115.0,4.0,152.0,37.0
18,16.2,116.0,4.0,152.0,36.0
17,16.3,117.0,4.0,152.0,35.0
16,16.4,117.0,4.0,152.0,35.0
15,16.5,118.0,4.0,152.0,34.0
14,16.6,118.0,4.0,152.0,34.0
109,17.1,119.0,4.0,152.0,33.0
107,17.2,120.0,4.0,152.0,32.0
108,17.3,124.0,4.0,152.0,28.0
111,17.4,125.0,4.0,152.0,27.0
112,17.5,125.0,4.0,152.0,27.0
110,17.6,125.0,5.0,152.0,27.0
68,18.1,127.0,5.0,152.0,25.0
70,18.2,128.0,5.0,152.0,24.0
69,18.3,129.0,5.0,152.0,23.0
72,18.4,130.0,5.0,152.0,22.0
71,18.5,131.0,5.0,152.0,21.0
74,18.6,132.0,5.0,152.0,20.0
73,18.7,132.0,5.0,152.0,20.0
51,19.1,138.0,5.0,152.0,14.0
67,19.2,138.0,5.0,152.0,14.0
58,19.3,142.0,5.0,152.0,10.0
48,19.4,148.0,5.0,152.0,4.0
49,19.5,148.0,6.0,152.0,4.0
50,19.6,152.0,6.0,152.0,0.0
42,2.1,17.0,1.0,152.0,135.0
41,2.2,17.0,1.0,152.0,135.0
40,2.3,17.0,1.0,152.0,135.0
45,2.4,18.0,1.0,152.0,134.0
44,2.5,19.0,1.0,152.0,133.0
43,2.6,19.0,2.0,152.0,133.0
39,3.1,19.0,2.0,152.0,133.0
37,3.2,19.0,2.0,152.0,133.0
38,3.3,23.0,2.0,152.0,129.0
35,3.4,24.0,2.0,152.0,128.0
36,3.5,24.0,2.0,152.0,128.0
34,3.6,24.0,2.0,152.0,128.0
97,4.1,25.0,2.0,152.0,127.0
100,4.2,26.0,2.0,152.0,126.0
99,4.3,27.0,2.0,152.0,125.0
94,4.4,28.0,2.0,152.0,124.0
93,4.5,29.0,2.0,152.0,123.0
96,4.6,31.0,2.0,152.0,121.0
95,4.7,35.0,2.0,152.0,117.0
113,5.1,35.0,2.0,152.0,117.0
114,5.2,35.0,2.0,152.0,117.0
115,5.3,35.0,2.0,152.0,117.0
116,5.4,36.0,2.0,152.0,116.0
98,5.5,42.0,2.0,152.0,110.0
121,5.6,42.0,2.0,152.0,110.0
6,6.1,43.0,2.0,152.0,109.0
31,6.2,47.0,2.0,152.0,105.0
4,6.3,47.0,2.0,152.0,105.0
29,6.4,47.0,2.0,152.0,105.0
28,6.5,51.0,2.0,152.0,101.0
1,6.6,52.0,2.0,152.0,100.0
22,6.7,53.0,2.0,152.0,99.0
3,7.1,55.0,2.0,152.0,97.0
0,7.2,56.0,2.0,152.0,96.0
65,7.3,57.0,2.0,152.0,95.0
32,7.4,58.0,2.0,152.0,94.0
7,7.5,58.0,2.0,152.0,94.0
30,7.6,58.0,2.0,152.0,94.0
52,8.1,59.0,2.0,152.0,93.0
54,8.2,60.0,2.0,152.0,92.0
53,8.3,60.0,2.0,152.0,92.0
56,8.4,61.0,2.0,152.0,91.0
